id,date_captured,tweet_counts
314634,2016-11-25 20:27:15.010303,2
314733,2016-11-25 21:20:24.803738,2
314758,2016-11-25 21:35:06.368254,2
314791,2016-11-25 21:49:36.646137,11
314794,2016-11-25 21:51:43.429508,3
314824,2016-11-25 22:01:12.584185,134
314851,2016-11-25 22:14:31.996805,333
314861,2016-11-25 22:19:12.252137,23
314928,2016-11-25 22:55:01.335428,18
315082,2016-11-26 00:18:46.463402,13
315197,2016-11-26 01:35:08.192487,94
315258,2016-11-26 02:17:00.292474,7
315294,2016-11-26 02:55:35.928344,2
315474,2016-11-26 05:56:35.048992,29
315519,2016-11-26 06:54:00.83907,1
315531,2016-11-26 07:05:37.843196,9
315568,2016-11-26 07:39:35.153064,3
315604,2016-11-26 08:32:57.229667,10
315679,2016-11-26 10:03:59.202243,2
316023,2016-11-26 15:43:52.562205,1
316043,2016-11-26 16:00:27.003472,2
316206,2016-11-26 17:25:08.554175,3
316207,2016-11-26 17:25:27.309215,2
316209,2016-11-26 17:30:05.627767,23
316242,2016-11-26 17:53:42.660883,3
316276,2016-11-26 18:18:36.265878,19
316309,2016-11-26 18:39:05.329511,1
316623,2016-11-26 21:26:38.174942,3
316673,2016-11-26 21:50:58.795133,3
316685,2016-11-26 21:59:52.027219,5
316796,2016-11-26 23:12:55.187228,2
316817,2016-11-26 23:30:07.18215,18
316832,2016-11-26 23:46:41.529372,190
316910,2016-11-27 00:59:33.972113,4
316928,2016-11-27 01:16:51.923197,2
317113,2016-11-27 04:15:10.893172,13
317124,2016-11-27 04:31:24.292621,91
317136,2016-11-27 04:54:05.037347,1
317330,2016-11-27 08:45:24.356412,10
317366,2016-11-27 09:33:29.221708,1
317574,2016-11-27 14:07:24.369047,1
317678,2016-11-27 15:37:55.42529,1
317698,2016-11-27 15:47:39.977631,2
317755,2016-11-27 16:28:05.86005,1
317968,2016-11-27 18:21:06.54356,1
317969,2016-11-27 18:21:54.792264,1
317971,2016-11-27 18:21:54.812845,1
318027,2016-11-27 19:06:50.251256,2
318109,2016-11-27 20:05:38.610235,1
318358,2016-11-27 22:42:32.615025,2
318416,2016-11-27 22:57:00.148304,3
318490,2016-11-27 23:47:29.504482,1
318525,2016-11-28 00:35:19.364703,1
318617,2016-11-28 01:30:00.603902,16
318647,2016-11-28 02:00:37.667789,2
318651,2016-11-28 02:03:11.301693,6
318766,2016-11-28 03:26:52.892152,6
318787,2016-11-28 03:48:21.168941,1
318836,2016-11-28 04:25:21.382589,11
318858,2016-11-28 04:53:25.068425,16
318865,2016-11-28 04:56:37.744569,36
318889,2016-11-28 05:10:10.588697,18
318932,2016-11-28 05:28:08.925132,35
318964,2016-11-28 05:55:19.386995,1
319083,2016-11-28 07:32:13.65057,2
319084,2016-11-28 07:34:35.034473,3
319144,2016-11-28 08:20:35.545367,1
319177,2016-11-28 09:09:39.754584,1
319538,2016-11-28 13:49:54.595043,1
319680,2016-11-28 15:11:19.835171,3
319860,2016-11-28 16:43:26.513718,2
319920,2016-11-28 17:10:06.603253,337
319942,2016-11-28 17:12:58.228428,3
320062,2016-11-28 17:53:07.87545,12
320087,2016-11-28 18:00:05.036598,7
320104,2016-11-28 18:07:40.952369,6
320271,2016-11-28 19:06:14.147269,3
320289,2016-11-28 19:10:08.746737,164
320421,2016-11-28 19:59:11.081544,1448
320527,2016-11-28 20:46:10.385774,196
320559,2016-11-28 21:00:26.098491,1
320642,2016-11-28 21:25:50.940325,2
320653,2016-11-28 21:31:01.122117,1
320671,2016-11-28 21:39:45.809396,1
320733,2016-11-28 22:05:52.007618,2
320760,2016-11-28 22:18:19.056628,14
320768,2016-11-28 22:22:18.642525,76
320800,2016-11-28 22:36:15.60808,5
320814,2016-11-28 22:43:25.011365,52
320822,2016-11-28 22:49:36.583121,8
320829,2016-11-28 22:53:08.218645,556
320860,2016-11-28 23:05:39.761582,68
320899,2016-11-28 23:18:16.348746,39
320974,2016-11-28 23:49:08.269739,42
321006,2016-11-29 00:01:39.930755,769
321044,2016-11-29 00:19:11.064725,4
321082,2016-11-29 00:32:34.937908,1
321086,2016-11-29 00:35:52.960807,12
321101,2016-11-29 00:42:06.294801,635
321110,2016-11-29 00:53:09.756991,2
321117,2016-11-29 00:57:05.4048,1
321215,2016-11-29 01:47:09.334908,16
321237,2016-11-29 01:52:39.2411,14
321261,2016-11-29 02:04:10.056348,19
321293,2016-11-29 02:22:11.775913,49
321297,2016-11-29 02:25:05.722543,1
321301,2016-11-29 02:27:52.710953,1
321309,2016-11-29 02:29:13.398846,26
321398,2016-11-29 03:39:08.908482,1
321399,2016-11-29 03:35:37.959801,2
321405,2016-11-29 03:48:16.797695,111
321410,2016-11-29 03:52:20.517441,1
321451,2016-11-29 04:24:45.859228,21
321667,2016-11-29 07:06:04.295818,2
321840,2016-11-29 09:41:26.492744,24
322078,2016-11-29 13:05:18.594264,1
322268,2016-11-29 14:36:18.287225,1
322286,2016-11-29 14:45:51.100028,28
322328,2016-11-29 15:08:41.530624,1
322463,2016-11-29 16:00:37.866778,1
322472,2016-11-29 16:03:00.060936,1
322505,2016-11-29 16:17:44.727079,1
322622,2016-06-29 13:20:54.103219,400
322652,2016-11-29 17:10:07.645087,85
322656,2016-11-29 17:10:07.957712,24
322783,2016-11-29 17:54:08.953817,541
322785,2016-11-29 17:54:11.73426,21
322812,2016-11-29 18:02:21.755871,5
322847,2016-11-29 18:14:07.248063,311
322882,2016-11-29 18:31:36.40671,13
322928,2016-11-29 18:49:36.170429,683
323087,2016-11-29 20:01:18.126384,485
323168,2016-11-29 20:40:36.018995,4
323195,2016-11-29 20:49:39.13929,3
323221,2016-11-29 21:04:17.928042,48
323230,2016-11-29 21:09:08.247533,12
323257,2016-11-29 21:19:55.979076,5
323285,2016-11-29 21:34:40.802692,161
323304,2016-11-29 21:38:29.782483,7
323367,2016-11-29 22:14:56.842736,11
323370,2016-11-29 22:16:07.369627,2
323388,2016-11-29 22:23:46.65651,106
323410,2016-11-29 22:32:12.796086,122
323436,2016-11-29 22:40:50.920661,1
323492,2016-11-29 23:04:02.95359,2054
323506,2016-11-29 23:10:06.990139,254
323536,2016-11-29 23:15:11.513539,2
323684,2016-11-30 00:21:05.610188,1
323725,2016-11-30 00:41:37.399109,66
323742,2016-11-30 00:48:16.257368,18
323767,2016-11-30 01:01:12.687931,44
323785,2016-11-30 01:10:12.375373,1
323892,2016-11-30 02:20:10.635499,32
323959,2016-11-30 12:25:18.465195,1
323969,2016-11-30 12:25:23.695363,29
324022,2016-11-30 12:26:01.43087,5
324043,2016-11-30 12:26:17.096573,34
324151,2016-11-30 12:27:35.424693,1
324220,2016-11-30 12:28:03.974629,7
324333,2016-11-30 12:29:01.445077,1
324620,2016-11-30 12:38:21.209926,1
324685,2016-11-30 13:18:29.530989,1
324909,2016-11-30 15:00:47.432607,1
324942,2016-11-30 15:10:11.643599,1
324946,2016-11-30 15:10:10.46299,1
325076,2016-11-30 16:06:55.775535,4
325082,2016-11-30 16:07:18.892289,4
325303,2016-11-30 17:32:20.062623,6
325319,2016-11-30 17:39:46.292511,1
325333,2016-11-30 17:44:46.000644,1
325459,2016-11-30 18:32:09.528223,9
325465,2016-11-30 18:33:47.493761,12
325565,2016-11-30 19:06:49.800982,1
325642,2016-11-30 19:43:40.097484,289
325689,2016-11-30 20:00:49.860471,3
325690,2016-06-29 13:20:54.103219,32
325704,2016-11-30 20:05:19.464688,7
325717,2016-11-30 20:10:04.225642,2
325762,2016-11-30 20:28:20.945337,35
325795,2016-11-30 20:38:11.742893,109
325843,2016-11-30 20:53:10.487457,1
325852,2016-11-30 20:59:41.471613,66
325879,2016-11-30 21:10:06.803709,123
325932,2016-11-30 21:34:46.721477,5
325944,2016-11-30 21:40:08.424361,11
325975,2016-11-30 21:56:09.455639,321
326037,2016-11-30 22:20:44.264892,1
326056,2016-11-30 22:28:55.979241,31
326157,2016-11-30 23:04:08.269433,17
326244,2016-11-30 23:38:08.278429,8
326262,2016-11-30 23:50:04.234602,1
326319,2016-12-01 00:15:07.456859,64
326341,2016-12-01 00:28:14.577925,61
326349,2016-12-01 00:32:09.137379,22
326429,2016-12-01 01:18:41.086852,1
326432,2016-12-01 01:10:10.315612,1
326505,2016-12-01 01:54:09.391131,182
326580,2016-12-01 02:31:45.61885,4
326607,2016-12-01 02:45:07.482997,41
326641,2016-12-01 03:00:55.843294,195
326671,2016-12-01 03:10:12.023977,1
326989,2016-12-01 07:00:57.044604,1
327099,2016-12-01 08:44:24.902275,2
327161,2016-12-01 09:33:13.097718,2
327366,2016-12-01 12:29:42.945438,2
327669,2016-12-01 15:03:54.915546,1
327678,2016-12-01 15:07:54.301004,3
327800,2016-12-01 15:57:25.313303,4
327844,2016-12-01 16:16:17.5583,37
328009,2016-12-01 17:15:37.730189,2
328168,2016-12-01 18:40:17.648163,74
328224,2016-12-01 19:02:05.674188,33
328226,2016-12-01 19:02:07.477735,11
328256,2016-12-01 19:10:07.562845,48
328257,2016-12-01 19:10:06.614159,18
328285,2016-12-01 19:20:39.072877,8
328371,2016-12-01 20:01:03.933822,43
328457,2016-12-01 20:38:35.063551,2
328509,2016-12-01 21:04:10.196932,9
328511,2016-12-01 21:05:15.207132,2
328564,2016-12-01 21:27:36.240269,3
328591,2016-12-01 21:43:14.286455,131
328649,2016-12-01 22:07:45.461543,12
328659,2016-12-01 22:10:23.960511,2
328690,2016-12-01 22:22:08.299883,2
328694,2016-12-01 22:25:04.427068,487
328717,2016-12-01 22:34:33.317452,293
328743,2016-12-01 22:48:26.266238,21
328799,2016-12-01 23:10:05.545948,15
328803,2016-12-01 23:10:06.64741,10
328840,2016-12-01 23:29:41.310858,53
328882,2016-12-01 23:51:44.235485,1
328902,2016-12-02 00:03:43.114601,12
328903,2016-12-02 00:05:18.069718,1
328936,2016-12-02 00:16:06.423395,17
328976,2016-12-02 00:39:41.453161,1
329000,2016-12-02 00:55:11.949284,12
329031,2016-12-02 01:10:09.829587,26
329059,2016-12-02 01:25:02.125816,1
329065,2016-12-02 01:31:39.545174,9
329263,2016-12-02 03:37:09.755489,17
329301,2016-12-02 04:01:09.529351,13
329333,2016-12-02 04:33:25.610943,17
329353,2016-12-02 04:43:56.247751,1
329391,2016-12-02 05:10:09.599742,13
329636,2016-12-02 08:04:24.974889,1
329832,2016-12-02 12:30:36.453871,1
329895,2016-12-02 13:10:10.181324,50
329967,2016-12-02 13:42:58.394994,1
329994,2016-12-02 14:00:46.272832,1
330128,2016-12-02 14:56:41.403869,1
330235,2016-12-02 15:36:56.140174,402
330300,2016-12-02 16:05:59.064864,1
330503,2016-12-02 17:29:14.094365,1
330584,2016-12-02 17:54:09.244473,11
330622,2016-12-02 18:05:19.781833,73
330638,2016-12-02 18:10:37.204213,45
330715,2016-12-02 18:38:30.439156,1
330822,2016-12-02 19:26:36.688839,27
330939,2016-12-02 20:22:08.040566,7
330949,2016-12-02 20:26:14.964675,15
330972,2016-12-02 20:34:35.081754,1
331040,2016-12-02 21:10:08.264298,1
331077,2016-12-02 21:22:03.067587,1
331129,2016-12-02 21:53:25.466934,1399
331134,2016-12-02 21:53:32.947808,73
331175,2016-12-02 22:14:16.024025,1
331188,2016-12-02 22:20:38.923577,1
331294,2016-12-02 23:10:07.109642,1
331295,2016-12-02 23:10:06.802297,18
331359,2016-12-02 23:42:09.414513,89
331415,2016-12-03 00:05:27.623467,9
331492,2016-12-03 00:41:40.50399,18
331498,2016-12-03 00:47:26.821558,30
331542,2016-12-03 01:04:40.687746,18
331543,2016-12-03 01:04:38.141957,9
331550,2016-12-03 01:10:06.887892,46
331554,2016-06-29 13:20:54.103219,78
331587,2016-12-03 01:31:07.780221,248
331790,2016-12-03 03:40:36.537972,10
331843,2016-12-03 04:27:00.433083,10
331875,2016-12-03 05:00:06.263982,2
331885,2016-12-03 05:06:37.720866,1
332139,2016-12-03 10:20:40.400183,2
332273,2016-12-03 13:01:09.131143,1
332591,2016-12-03 16:26:40.782226,1
332697,2016-12-03 17:15:34.40747,1
332701,2016-12-03 17:17:08.216156,3
332758,2016-12-03 18:01:16.586446,16
332787,2016-12-03 18:19:35.315712,1
332820,2016-12-03 18:42:10.060893,29
332833,2016-12-03 18:42:08.787889,266
332906,2016-12-03 19:32:36.917936,15
332957,2016-12-03 19:58:06.21184,2
333257,2016-12-03 23:30:14.030167,1
333402,2016-12-04 01:10:11.53861,1
333555,2016-12-04 03:11:40.337759,112
333561,2016-12-04 03:14:43.2598,1
333595,2016-12-04 03:51:09.044132,184
333596,2016-12-04 03:45:43.87727,1
333706,2016-12-04 05:49:39.640014,1
333737,2016-12-04 06:43:53.078568,6
333756,2016-12-04 07:10:11.276585,1
334086,2016-12-04 13:48:03.545335,1
334090,2016-12-04 13:50:13.790728,18
334174,2016-12-04 15:02:01.717274,49
334203,2016-12-04 15:22:28.672042,44
334261,2016-12-04 16:01:19.292749,1
334548,2016-12-04 19:18:25.25987,7
334588,2016-12-04 19:46:48.613169,3
334639,2016-12-04 20:12:44.517295,6
334716,2016-12-04 21:10:07.136672,1088
334747,2016-12-04 21:23:49.743818,2
334897,2016-12-04 23:10:08.100847,186
334952,2016-12-04 23:46:27.186425,48
334966,2016-12-04 23:55:29.71111,2
334995,2016-12-05 00:10:33.203267,1
335021,2016-12-05 00:27:59.476055,9
335032,2016-12-05 00:36:29.819201,2
335060,2016-12-05 00:56:28.231522,9
335187,2016-12-05 02:12:44.390866,4
335202,2016-12-05 02:25:54.480858,16
335262,2016-12-05 03:08:46.362495,3
335268,2016-12-05 03:10:10.531851,2
335452,2016-12-05 05:48:10.112624,1
335554,2016-12-05 07:10:11.801563,1
335659,2016-12-05 09:01:08.576013,10
335782,2016-12-05 11:10:07.01463,133
336008,2016-12-05 13:29:52.987404,1
336076,2016-12-05 14:03:28.27219,2
336401,2016-12-05 16:47:52.793874,20
336415,2016-12-05 16:54:08.046021,1
336427,2016-12-05 16:59:10.444936,225
336492,2016-12-05 17:22:40.207119,6
336586,2016-12-05 18:00:00.066687,1
336600,2016-12-05 18:06:41.8582,1
336659,2016-12-05 18:27:36.545669,3
336738,2016-12-05 18:57:14.238937,43
336888,2016-12-05 20:01:08.629379,7
336899,2016-12-05 20:02:19.591702,11
336936,2016-12-05 20:19:08.567314,1
337006,2016-12-05 20:50:01.925017,53
337011,2016-12-05 20:50:39.812472,84
337046,2016-12-05 21:04:57.250446,17
337050,2016-12-05 21:05:56.600484,60
337060,2016-12-05 21:09:14.295182,5
337061,2016-12-05 21:09:11.439043,3
337062,2016-12-05 21:09:16.328493,15
337124,2016-12-05 21:36:51.207378,4
337207,2016-12-05 22:09:17.336821,1
337271,2016-12-05 22:33:51.103828,493
337285,2016-12-05 22:39:52.538353,1
337322,2016-12-05 22:53:29.401487,3
337355,2016-12-05 23:10:07.074273,3
337391,2016-12-05 23:21:34.222315,2
337407,2016-12-05 23:31:02.981981,1
337435,2016-06-29 13:20:54.103219,17
337450,2016-12-06 00:02:09.149683,188
337488,2016-12-06 00:29:28.773191,135
337513,2016-12-06 00:45:57.86443,1
337554,2016-12-06 01:10:15.017416,1
337624,2016-12-06 01:50:36.853735,7
337829,2016-12-06 04:29:15.282987,13
337855,2016-12-06 04:48:34.333918,144
337927,2016-12-06 05:10:17.444267,1
337956,2016-12-06 05:24:28.79096,1
337973,2016-12-06 05:37:53.082261,68
337974,2016-12-06 05:37:54.32231,4
338044,2016-12-06 06:40:06.34423,1
338056,2016-12-06 06:51:08.569422,15
338085,2016-12-06 07:10:10.232288,1
338209,2016-12-06 08:40:47.785907,3
338228,2016-12-06 09:03:18.324185,4
338249,2016-12-06 09:32:59.512266,5
338601,2016-12-06 13:46:08.528746,2
338825,2016-12-06 15:46:34.356408,36
338887,2016-12-06 16:12:12.348594,3
338939,2016-12-06 16:27:20.001257,2
339060,2016-12-06 17:13:35.206444,8
339075,2016-12-06 17:20:40.924206,3
339122,2016-12-06 17:38:09.336953,17
339244,2016-12-06 18:18:03.469932,1
339295,2016-12-06 18:37:48.502331,1
339376,2016-12-06 19:13:20.677753,1
339431,2016-12-06 19:38:40.020856,13
339459,2016-12-06 19:48:05.161723,10
339476,2016-12-06 19:51:43.297036,4
339528,2016-12-06 20:23:02.690243,1
339530,2016-12-06 20:24:11.167032,6
339550,2016-12-06 20:34:44.595441,1
339563,2016-12-06 20:40:59.072456,1
339564,2016-12-06 20:41:38.022423,36
339620,2016-12-06 21:09:31.496614,2
339777,2016-12-06 22:30:10.497024,31
339782,2016-12-06 22:31:48.304752,1
339795,2016-12-06 22:37:43.583164,150
339848,2016-12-06 22:58:39.573475,6
339880,2016-12-06 23:10:08.511449,7
339912,2016-12-06 23:24:10.25,5
339936,2016-12-06 23:37:32.489707,2
340057,2016-12-07 00:37:55.115824,3
340244,2016-12-07 02:12:37.634816,1
340271,2016-12-07 02:30:07.822943,47
340285,2016-12-07 02:39:43.982185,3
340295,2016-12-07 02:49:15.610512,2
340303,2016-12-07 02:55:48.459635,1
340361,2016-12-07 03:27:10.807631,2
340390,2016-12-07 03:40:15.02766,12
340550,2016-12-07 05:18:09.749714,33
340571,2016-12-07 05:36:56.800909,5
340634,2016-12-07 06:32:07.103032,1
340809,2016-12-07 09:10:10.601934,1
340899,2016-12-07 11:10:09.226424,72
341068,2016-12-07 12:43:47.969154,9
341172,2016-12-07 13:28:07.87113,5
341286,2016-12-07 14:29:11.780657,2
341648,2016-12-07 16:38:44.640365,43
341720,2016-12-07 17:04:39.414796,2
341721,2016-12-07 17:04:56.255152,1
341766,2016-12-07 17:19:24.646641,3
341783,2016-12-07 17:22:10.536775,1
341896,2016-12-07 18:00:07.598252,20
341908,2016-12-07 18:06:26.981866,5
341985,2016-12-07 18:37:27.380471,1
342068,2016-12-07 18:56:12.566112,1
342103,2016-12-07 19:10:06.732873,2
342112,2016-12-07 19:11:32.303931,1
342148,2016-12-07 19:29:34.59221,32
342160,2016-12-07 19:34:11.692597,24
342164,2016-12-07 19:34:13.861138,5
342166,2016-12-07 19:34:24.354902,36
342367,2016-12-07 21:01:53.305279,10
342372,2016-12-07 21:10:06.968766,8
342396,2016-12-07 21:13:14.197693,138
342518,2016-12-07 22:10:42.229932,1
342530,2016-12-07 22:13:44.683817,105
342639,2016-12-07 23:10:05.966989,51
342644,2016-12-07 23:10:07.172921,33
342715,2016-12-07 23:40:09.57025,6
342805,2016-12-08 00:27:10.731272,1
342806,2016-12-08 00:27:12.313978,22
342885,2016-12-08 01:10:07.283964,16
342925,2016-12-08 01:25:35.309763,60
342949,2016-12-08 01:25:36.745579,12
342960,2016-12-08 01:37:26.415747,52
342985,2016-12-08 01:45:09.429836,61
343036,2016-12-08 02:01:05.577848,10
343047,2016-12-08 02:05:47.032006,1
343236,2016-12-08 04:04:50.674541,1
343431,2016-12-08 06:16:19.638218,1
343964,2016-12-08 13:26:42.240301,7
343996,2016-12-08 13:56:41.731166,1
344091,2016-12-08 14:40:47.121487,29
344257,2016-12-08 15:51:09.229434,2
344405,2016-12-08 16:46:39.572984,3
344444,2016-12-08 17:09:33.903076,14
344448,2016-12-08 17:10:07.324584,2
344468,2016-12-08 17:13:14.323316,1
344661,2016-12-08 18:28:11.853428,23
344733,2016-12-08 19:04:10.029627,50
344751,2016-12-08 19:10:09.165252,6
344818,2016-06-29 13:20:54.103219,2
344906,2016-12-08 20:10:27.506884,16
344927,2016-12-08 20:19:19.427527,231
344928,2016-12-08 20:20:12.019629,7
344948,2016-12-08 20:27:01.407652,7
345032,2016-12-08 21:04:28.522986,2
345049,2016-12-08 21:10:06.958856,6
345131,2016-12-08 21:38:22.760951,230
345134,2016-12-08 21:42:47.033852,49
345178,2016-12-08 21:59:58.526949,1
345184,2016-12-08 22:03:01.716535,33
345204,2016-12-08 22:11:10.88633,2
345229,2016-12-08 22:18:22.522557,2
345261,2016-12-08 22:37:18.751238,2
345290,2016-12-08 22:52:12.056345,12
345299,2016-12-08 22:57:18.450238,13
345338,2016-12-08 23:10:06.690368,43
345357,2016-12-08 23:15:37.010191,539
345428,2016-12-08 23:43:08.7113,2
345538,2016-12-09 00:32:04.608666,6
345563,2016-12-09 00:43:31.643455,8
345588,2016-12-09 00:57:18.354676,2
345619,2016-12-09 01:10:10.753552,1
345643,2016-12-09 01:23:06.988945,13
345698,2016-12-09 01:58:16.015479,56
345803,2016-12-09 03:08:41.157506,49
345932,2016-12-09 04:33:19.601119,1
345962,2016-12-09 04:50:47.363596,5
345966,2016-12-09 04:52:37.63789,1
346019,2016-12-09 05:14:49.381833,1
346098,2016-12-09 06:04:23.970337,4
346335,2016-12-09 09:10:10.613581,1
346453,2016-12-09 11:10:15.495999,1
346577,2016-12-09 12:42:48.19538,1
346798,2016-12-09 14:25:52.671654,4
346845,2016-12-09 14:54:21.848568,6
346876,2016-12-09 15:10:17.268296,139
347012,2016-12-09 16:01:31.200871,1
347170,2016-12-09 17:03:39.331209,5
347275,2016-12-09 17:44:41.954339,1
347389,2016-12-09 18:37:08.632119,54
347392,2016-12-09 18:37:10.765112,9
347495,2016-12-09 19:10:25.701853,2
347570,2016-12-09 19:49:49.466794,46
347660,2016-12-09 20:32:02.378622,2
347717,2016-12-09 21:10:08.501976,59
347802,2016-12-09 21:47:10.454725,4
347843,2016-12-09 22:07:06.535115,1
347867,2016-12-09 22:13:24.485606,1
347871,2016-12-09 22:15:21.305863,16
347888,2016-12-09 22:20:32.257942,1
347981,2016-12-09 23:01:45.207824,2
347991,2016-12-09 23:05:30.860814,157
348005,2016-12-09 23:10:12.113602,33
348029,2016-12-09 23:22:12.696567,132
348039,2016-12-09 23:28:33.516894,1
348045,2016-12-09 23:30:01.613057,36
348092,2016-12-09 23:49:34.273559,2
348112,2016-12-09 23:58:11.588552,13
348127,2016-12-10 00:08:46.092905,30
348207,2016-12-10 00:47:43.947163,14
348208,2016-12-10 00:47:42.205442,18
348232,2016-12-10 00:59:07.405534,6
348241,2016-12-10 01:05:35.451959,22
348253,2016-12-10 01:08:42.163835,2
348254,2016-12-10 01:10:06.093635,15
348274,2016-12-10 01:25:01.706004,1
348314,2016-12-10 01:55:10.390443,19
348327,2016-12-10 02:01:24.702088,10
348337,2016-12-10 02:09:09.866039,23
348359,2016-12-10 02:26:41.864203,10
348362,2016-12-10 02:26:43.449232,17
348373,2016-12-10 02:34:23.276158,8
348493,2016-12-10 04:09:18.988529,3
348628,2016-12-10 05:54:40.68385,2
349085,2016-12-10 14:20:58.260541,5
349137,2016-12-10 14:58:38.680355,9
349187,2016-06-29 13:20:54.103219,44
349192,2016-06-29 13:20:54.103219,38
349196,2016-06-29 13:20:54.103219,2360
349221,2016-06-29 13:20:54.103219,60
349225,2016-06-29 13:20:54.103219,7
349238,2016-06-29 13:20:54.103219,20
349246,2016-06-29 13:20:54.103219,52
349247,2016-06-29 13:20:54.103219,16
349265,2016-06-29 13:20:54.103219,14
349286,2016-06-29 13:20:54.103219,96
349293,2016-06-29 13:20:54.103219,727
349299,2016-06-29 13:20:54.103219,2
349304,2016-06-29 13:20:54.103219,213
349305,2016-06-29 13:20:54.103219,54
349322,2016-06-29 13:20:54.103219,4
349329,2016-06-29 13:20:54.103219,15
349340,2016-06-29 13:20:54.103219,50
349346,2016-06-29 13:20:54.103219,199
349367,2016-06-29 13:20:54.103219,340
349390,2016-06-29 13:20:54.103219,236
349417,2016-06-29 13:20:54.103219,320
349467,2016-06-29 13:20:54.103219,1
349471,2016-06-29 13:20:54.103219,19
349475,2016-06-29 13:20:54.103219,32
349502,2016-06-29 13:20:54.103219,1
349516,2016-06-29 13:20:54.103219,2
349525,2016-06-29 13:20:54.103219,21
349537,2016-06-29 13:20:54.103219,1
349539,2016-06-29 13:20:54.103219,54
349552,2016-06-29 13:20:54.103219,2
349581,2016-06-29 13:20:54.103219,16
349589,2016-06-29 13:20:54.103219,3
349593,2016-06-29 13:20:54.103219,28
349596,2016-06-29 13:20:54.103219,245
349602,2016-06-29 13:20:54.103219,20
349787,2016-06-29 13:20:54.103219,27
349798,2016-06-29 13:20:54.103219,251
349820,2016-06-29 13:20:54.103219,162
349823,2016-06-29 13:20:54.103219,3
349829,2016-06-29 13:20:54.103219,27
349843,2016-06-29 13:20:54.103219,31
349865,2016-06-29 13:20:54.103219,16
349875,2016-06-29 13:20:54.103219,48
349876,2016-06-29 13:20:54.103219,42
349879,2016-06-29 13:20:54.103219,48
349896,2016-06-29 13:20:54.103219,9
349917,2016-06-29 13:20:54.103219,7
349939,2016-06-29 13:20:54.103219,128
349947,2016-06-29 13:20:54.103219,1
349981,2016-06-29 13:20:54.103219,54
350009,2016-06-29 13:20:54.103219,11
350074,2016-06-29 13:20:54.103219,19
350078,2016-06-29 13:20:54.103219,81
350105,2016-06-29 13:20:54.103219,289
350113,2016-06-29 13:20:54.103219,19
350172,2016-06-29 13:20:54.103219,272
350180,2016-06-29 13:20:54.103219,27
350181,2016-06-29 13:20:54.103219,726
350188,2016-06-29 13:20:54.103219,4236
350194,2016-06-29 13:20:54.103219,26
350199,2016-06-29 13:20:54.103219,7
350202,2016-06-29 13:20:54.103219,176
350209,2016-06-29 13:20:54.103219,29
350227,2016-06-29 13:20:54.103219,15
350228,2016-06-29 13:20:54.103219,49
350240,2016-06-29 13:20:54.103219,81
350307,2016-06-29 13:20:54.103219,6
350318,2016-06-29 13:20:54.103219,228
350323,2016-06-29 13:20:54.103219,10
350324,2016-06-29 13:20:54.103219,6
350332,2016-06-29 13:20:54.103219,26
350359,2016-06-29 13:20:54.103219,4
350423,2016-06-29 13:20:54.103219,11
350434,2016-06-29 13:20:54.103219,2
350440,2016-06-29 13:20:54.103219,4
350449,2016-06-29 13:20:54.103219,9
350469,2016-06-29 13:20:54.103219,1
350471,2016-06-29 13:20:54.103219,3
350473,2016-06-29 13:20:54.103219,6
350481,2016-06-29 13:20:54.103219,66
350483,2016-06-29 13:20:54.103219,7
350489,2016-06-29 13:20:54.103219,17
350494,2016-06-29 13:20:54.103219,2
350499,2016-06-29 13:20:54.103219,38
350513,2016-06-29 13:20:54.103219,1
350525,2016-06-29 13:20:54.103219,5
350555,2016-06-29 13:20:54.103219,17
350561,2016-06-29 13:20:54.103219,1286
350570,2016-06-29 13:20:54.103219,24
350577,2016-06-29 13:20:54.103219,6
350594,2016-06-29 13:20:54.103219,1
350601,2016-06-29 13:20:54.103219,6
350613,2016-06-29 13:20:54.103219,7
350632,2016-06-29 13:20:54.103219,1
350644,2016-06-29 13:20:54.103219,2253
350645,2016-06-29 13:20:54.103219,1
350655,2016-06-29 13:20:54.103219,2
350658,2016-06-29 13:20:54.103219,1
350676,2016-06-29 13:20:54.103219,180
350702,2016-06-29 13:20:54.103219,20
350703,2016-06-29 13:20:54.103219,8
350718,2016-06-29 13:20:54.103219,96
350786,2016-06-29 13:20:54.103219,9
350847,2016-06-29 13:20:54.103219,2
350848,2016-06-29 13:20:54.103219,2161
350850,2016-06-29 13:20:54.103219,203
350855,2016-06-29 13:20:54.103219,2
350880,2016-06-29 13:20:54.103219,3
350884,2016-06-29 13:20:54.103219,3
350885,2016-06-29 13:20:54.103219,2
350887,2016-06-29 13:20:54.103219,6
350899,2016-06-29 13:20:54.103219,9
350910,2016-06-29 13:20:54.103219,1
350925,2016-06-29 13:20:54.103219,5
350947,2016-06-29 13:20:54.103219,51
350958,2016-06-29 13:20:54.103219,16
350959,2016-06-29 13:20:54.103219,43
350960,2016-06-29 13:20:54.103219,3
350975,2016-06-29 13:20:54.103219,3
350977,2016-06-29 13:20:54.103219,31
350991,2016-06-29 13:20:54.103219,19
350993,2016-06-29 13:20:54.103219,7
351014,2016-06-29 13:20:54.103219,20
351023,2016-06-29 13:20:54.103219,2
351024,2016-06-29 13:20:54.103219,3
351027,2016-06-29 13:20:54.103219,8
351032,2016-06-29 13:20:54.103219,101
